素质	?	quality; competence	员工的专业素质很重要。
素食	?	vegetarian food	她平时主要吃素食。
索性	?	simply; might as well	雨太大，我们索性不去了。
紧张	a	nervous; tense	我很紧张。
紧急	?	urgent	紧急情况
紧迫	?	urgent; pressing	时间非常紧迫。
紫	a	purple	她穿着紫色的衣服。
紫外线	?	ultraviolet rays	夏天紫外线很强。
累	a	tired; weary	我今天很累。
繁体字	?	traditional Chinese character	这个词用繁体字怎么写？
繁华	?	prosperous; bustling	这里过去是一条繁华的街。
繁忙	a	busy	机场今天十分繁忙。
繁殖	v	to reproduce; breed	这种鱼繁殖很快。
繁荣	?	prosperous	这里的经济很繁荣。
纠正	v	to correct	老师纠正了我的发音。
红绿灯	?	traffic light	路口有红绿灯。
红色	a	red; red color	我喜欢红色。
红茶	?	black tea	一杯红茶
约	v	to make an appointment	约朋友
约会	?	date; appointment	我明天和朋友有约会。
约束	v	to restrict; restrain; constraint	规定可以约束我们的行为。
级别	?	level; rank	这个比赛级别很高。
纪录	?	record; to record	请把结果记录下来。
纪律	?	discipline	我想了解纪律。
纪念	v	to commemorate	纪念这一天
纯洁	?	pure; clean	孩子的心很纯洁。
纯粹	?	purely; pure	我来这里纯粹是为了学习。
纳闷儿	v	to feel puzzled	我心里一直很纳闷儿。
纵横	?	crisscross; across and along	河流纵横这个地区。
纷纷	?	one after another	大家纷纷表示同意。
纸	?	paper	请给我一张纸。
纸袋	?	paper bag	请用纸袋。
纺织	?	textile; to spin and weave	这里的纺织业很发达。
纽扣儿	?	button	这件衣服掉了一枚纽扣儿。
线	?	line; route	我坐地铁15号线。
线索	?	clue	警方发现了重要线索。
练	v	to practice; train	我每天练中文。
练习	v	to practice; exercise	我每天练习说汉语。
组	?	group; team; set	我们分成两组。
组合	v	to combine; combination	把这几个部分组合起来。
组成	v	to form; constitute	五个人组成一个小组。
组织	v	to organize	组织活动
绅士	?	gentleman	他看起来像一位绅士。
细心	a	careful; attentive	她做事很细心。
细胞	?	cell	人体由很多细胞组成。
细致	a	careful; meticulous	她工作非常细致。
细节	?	detail	我想了解细节。
细菌	?	bacterium; bacteria	手上可能有很多细菌。
终于	adv	finally	他终于回来了。
终止	v	to terminate; stop	会议提前终止了。
终点	?	finish; destination	他第一个到达终点。
终究	?	eventually; after all	问题终究要解决。
终身	?	lifelong; all one's life	学习是一件终身的事。
经典	?	classic; classical	这是一部经典作品。
经历	v	to experience; experience	这是一次难忘的经历。
经商	v	to do business	他年轻时就开始经商。
经常	adv	often	我经常看电影。
经济	?	economy	这个国家经济发展很快。
经理	?	manager	王经理今天很忙。
经营	v	to manage; run	经营公司
经费	?	funds; expenses	这个项目经费有限。
经过	v	to pass by; through	我每天经过这个公园。
经验	?	experience	他有很多工作经验。
绑架	v	to kidnap	警方抓住了绑架孩子的人。
结合	v	to combine; integrate	结合实际
结婚	v	to get married	他们去年结婚了。
结实	a	strong; sturdy	这张桌子很结实。
结晶	?	crystallization; result of effort	这件作品是智慧的结晶。
结束	v	to end; to finish	会议五点结束。
结构	?	structure	我想了解结构。
结果	?	result	考试结果出来了。
结算	v	to settle accounts; checkout	购物后可以自动结算。
结论	?	conclusion	我想了解结论。
结账	v	to pay the bill	服务员，我们结账。
给	prep	to; for; to give	我给妈妈打电话。
给予	v	to give; provide	老师给予了我很多帮助。
络绎不绝	?	in an endless stream	游客络绎不绝地来到这里。
绝对	?	absolutely; absolute	我绝对同意。
绝望	v	to despair; hopeless	不要因为失败而绝望。
统统	?	all; completely	这些书我统统看过。
统计	v	to count; statistics	我们正在统计人数。
继承	v	to inherit; carry on	年轻人要继承优秀传统。
继续	v	to continue	请继续说。
绳子	?	rope	这是我的绳子。
维护	v	to maintain; protect	我们要维护自己的权利。
维持	v	to maintain; keep	我们要维持正常秩序。
维生素	?	vitamin	水果含有丰富维生素。
综合	v	to synthesize; comprehensive	我们要综合考虑。
绿	a	green	这件衣服是绿的。
绿色	a	green	我喜欢绿色。
缓和	v	to ease; relax; become less tense	气氛慢慢缓和了。
缓解	v	to ease; alleviate	休息可以缓解压力。
编织	v	to weave; knit	奶奶正在编织毛衣。
编辑	?	editor	他是一名编辑。
缘故	?	reason; cause	他没来的缘故我不知道。
缠绕	v	to wind around; entangle	绳子缠绕在树上。
缩短	v	to shorten	这样可以缩短时间。
缴纳	v	to pay; hand in	请按时缴纳费用。
缺乏	v	to lack	这个计划缺乏经验。
缺口	?	gap; opening; shortage	墙上有一个缺口。
缺少	v	to lack	我最近缺少时间。
缺席	v	to be absent	他今天缺席会议。
缺点	?	shortcoming; weakness	每个人都有缺点。
缺陷	?	defect; flaw	这个设计有一个缺陷。
罐	?	can; tin; jar	我买了一罐茶。
网上	?	online; on the Internet	我在网上看电影。
网球	?	tennis	我喜欢打网球。
网球场	?	tennis court	他在网球场打网球。
网站	?	website	这个网站很有用。
网络	?	network; internet	我想了解网络。
网购	v	to shop online	我有时在网上网购。
罕见	?	rare; seldom seen	这是一次罕见的机会。
罪犯	?	criminal	警方抓住了罪犯。
羊	?	sheep; goat	草原上有很多羊。
羊肉	?	mutton; lamb	我喜欢吃羊肉。
美丽	a	beautiful	这里很美丽。
美国	?	the United States	她去美国。
美好	a	beautiful; wonderful	生活很美好。
美妙	?	wonderful; beautiful	这段音乐很美妙。
美景	?	beautiful scenery	这里有很多美景。
美术	?	fine arts	我想了解美术。
美满	a	happy; satisfactory	他们有一个美满的家庭。
美观	a	beautiful; pleasing to the eye	这个设计简单又美观。
羡慕	v	to envy; to admire	我很羡慕他。
群	?	group; flock	一个群
群众	?	the public; masses	很多群众来参加活动。
羽毛球	?	badminton	我喜欢打羽毛球。
羽绒服	?	down jacket	冬天我常穿羽绒服。
翅膀	?	wing	我想了解翅膀。
翘	v	to raise; stick up	小猫把尾巴翘起来。
翻	v	to turn over	请翻到下一页。
翻天覆地	?	earth-shaking; tremendous	这个城市发生了翻天覆地的变化。
翻译	?	translator; to translate	请翻译这篇文章。
翼	?	wing	鸟展开双翼飞走了。
耀眼	?	dazzling; bright	阳光十分耀眼。
老	a	old; aged	我爷爷年纪大了。
老人	?	elderly person	这位老人住在附近。
老公	?	husband	她老公是老师。
老婆	?	wife	他老婆是老师。
老实	a	honest	他很老实。
老师	?	teacher	她是老师。
老板	?	boss	老板今天不在公司。
老百姓	?	ordinary people	他是一名老百姓。
老虎	?	tiger	那是一只老虎。
考	v	to take an exam; test	我明天考中文。
考古	?	archaeology	他大学学的是考古。
考察	v	to investigate; inspect	专家去当地考察。
考核	v	to assess; evaluation	公司每年考核员工。
考虑	v	to consider	我会考虑这个问题。
考试	?	exam; to take an exam	明天有考试。
考验	?	test; trial	这次任务是一个考验。
而	conj	while; yet	他喜欢茶，而我喜欢咖啡。
而且	conj	and; moreover; but also	他会中文，而且会英文。
而已	part	only; merely; that's all	我只是问问而已。
耍	v	to play; use; show off	孩子们在院子里耍。
耐心	?	patience; patient	他很耐心。
耐用	?	durable	这个杯子很耐用。
耕地	?	farmland; cultivated land	这里的耕地面积不大。
耗费	v	to consume; spend	这项工作耗费了很多时间。
耳朵	?	ear; ears	我的耳朵有点儿疼。
耳机	?	earphones; headphones	我的耳机在哪儿？
耸	v	to shrug; rise high	他耸了耸肩。
耽误	v	to delay	别耽误时间。
聊	v	to chat; talk about	我们聊一会儿吧。
聊天儿	v	to chat	我喜欢跟朋友聊天儿。
聋哑	?	deaf and mute	学校为聋哑儿童提供帮助。
职业	?	occupation; profession	你的职业是什么？
职位	?	position; post	这个职位很适合你。
职务	?	post; duty; position	他担任重要职务。
职能	?	function; duty	这个部门的职能很明确。
联合	v	to unite; joint	两家公司联合举办活动。
联想	v	to associate; imagine	看到雪，我会联想到冬天。
联欢	v	to celebrate together; party	春节大家一起联欢。
联系	v	to contact	我会联系朋友。
联络	v	to contact; get in touch	有事请及时联络我。
聚	v	to gather	星期天我们聚一聚。
聚会	?	party; get-together	我们周末聚会。
聚精会神	v	to concentrate fully	学生聚精会神地听课。
聚餐	v	to dine together	星期天我们聚餐。
聪明	a	smart; clever	这个孩子很聪明。
肆无忌惮	?	reckless; without restraint	不能肆无忌惮地伤害别人。
肉	?	meat	我喜欢吃肉。
肌肉	?	muscle	我想了解肌肉。
肖像	?	portrait	墙上挂着他的肖像。
肚子	?	belly; stomach	我的肚子有点儿不舒服。
股东	?	shareholder	他是这家公司的股东。
股份	?	share; stock	他拥有公司的部分股份。
肥沃	?	fertile	这片土地很肥沃。
肥皂	?	soap	我想了解肥皂。
肩膀	?	shoulder	我的肩膀有点儿疼。
肯定	adv	certainly; definite	他肯定会来。
肺	?	lung	吸烟对肺不好。
肿瘤	?	tumor	医生发现了一个肿瘤。
胃	?	stomach	我的胃有点儿不舒服。
胃口	?	appetite	我今天胃口很好。
胆小鬼	?	coward	他是一名胆小鬼。
胆怯	?	timid; fearful	他第一次上台有些胆怯。
背	v	to carry on the back	背书包
背叛	v	to betray	他背叛了朋友。
背景	?	background	我想了解背景。
背诵	v	to recite from memory	老师让我们背诵课文。
胖	a	fat; overweight	我最近胖了。
胜利	?	victory; to win	我们终于胜利了。
胜负	?	victory or defeat; outcome	比赛总有胜负。
胡乱	?	carelessly; at random	别胡乱吃药。
胡同	?	alley; lane	北京有很多老胡同。
胡说	v	to talk nonsense	别胡说。
胡须	?	beard; mustache	他留着短胡须。
胳膊	?	arm	我的胳膊有点儿不舒服。
胸	?	chest	我的胸有点儿疼。
胸怀	?	mind; breadth of mind	他胸怀宽广。
胸膛	?	chest	他挺起胸膛向前走。
能	mv	can; may; be able to	我能坐这儿吗？
能力	?	ability; competence	他的工作能力很强。
能否	?	whether one can	能否帮我一下？
能干	?	capable	他很能干。
能源	?	energy resource	我想了解能源。
能量	?	energy	早餐给身体提供能量。
脂肪	a	fat	这种食物脂肪很多。
脆弱	?	fragile; weak	玻璃很脆弱。
脏	a	dirty	衣服很脏。
脑袋	?	head	我的脑袋有点儿疼。
脖子	?	neck	我的脖子有点儿疼。
脚	?	foot	我的脚有点儿疼。
脱	v	to take off	进屋以后请脱鞋。
脱离	v	to separate from; break away from	工作不能脱离实际。
脸	?	face	她的脸红了。
脾气	?	temper; disposition	他的脾气很好。
腐败	?	corrupt; corruption	政府严厉打击腐败。
腥	?	fishy-smelling	这条鱼有点儿腥。
腰	?	waist	我的腰有点儿疼。
腹泻	?	diarrhea	吃坏东西可能引起腹泻。
腿	?	leg	我的腿有点儿疼。
膝盖	?	knee	我的膝盖有点儿疼。
臂	?	arm	他抬起右臂。
自主	?	independent; autonomous; on one's own	学生可以自主选择课程。
自习	v	to study by oneself	我晚上在教室自习。
自从	?	ever since	自从来北京以后，我每天学汉语。
自信	?	self-confident; confidence	他很自信。
自力更生	v	to rely on oneself	我们要学会自力更生。
自动	?	automatically; automatic	门会自动打开。
自发	?	spontaneous; voluntarily	大家自发来帮助老人。
自己	pron	oneself; self	我自己做饭。
自愿	v	to volunteer; willingly	他自愿参加活动。
自我	?	self; oneself	请做一下自我介绍。
自杀	v	to commit suicide	新闻报道了一起自杀事件。
自然	?	naturally; natural	别紧张，自然一点儿。
自由	?	freedom; free	我喜欢自由的生活。
自私	?	selfish	他很自私。
自行车	?	bicycle	这是我的自行车。
自觉	?	self-motivated; conscious	他很自觉。
自豪	?	proud	他很自豪。
至于	?	as for	至于价格，我们以后再谈。
至今	?	up to now	这件事我至今还记得。
至少	?	at least	至少要等十分钟。
致使	v	to cause; lead to	大雨致使比赛取消。
致力	v	to devote oneself to	她致力于教育工作。
舅舅	?	maternal uncle	他是一名舅舅。
舆论	?	public opinion	这件事引起了舆论关注。
舌头	?	tongue	他不小心咬了舌头。
舍不得	v	to be reluctant to part with	我舍不得离开这里。
舒服	a	comfortable; well	这把椅子很舒服。
舒畅	a	comfortable; relaxed	运动后我心情很舒畅。
舒适	a	comfortable	这个房间很舒适。
舔	v	to lick	小狗在舔水。
舟	?	boat	小舟在河上慢慢前进。
航班	?	flight	我的航班是下午三点。
航空	?	aviation	他在航空公司工作。
舱	?	cabin; compartment	乘客已经进入机舱。
船	?	boat; ship	我们坐船去。
良好	a	good; fine	他们关系良好。
良心	?	conscience	做人要有良心。
艰巨	?	arduous; difficult	这是一个艰巨的任务。
艰苦	a	hard; difficult	这里的生活很艰苦。
艰难	a	difficult; hard	这是一段艰难的时期。
色彩	?	color	我想了解色彩。
艺术	?	art	我喜欢中国艺术。
节	mw	section; measure word	今天有两节课。
节制	v	to restrain; moderate	饮食要有节制。
节奏	?	rhythm; pace	这首歌节奏很快。
节日	?	festival; holiday	春节是重要的节日。
节目	?	program; show	这个电视节目很有意思。
节省	v	to save; economize	节省时间
节约	v	to save; economize	我们要节约时间。
节食	v	to diet	他正在节食。
花	?	flower	我喜欢这些花。
花园	?	garden	小区里有一个花园。
花瓣	?	petal	地上落了很多花瓣。
苗条	?	slim	他很苗条。
若干	a	several; a number of	我们讨论了若干问题。
苦	?	bitter	这个药很苦。
苦尽甘来	?	after suffering comes happiness	努力多年后，他终于苦尽甘来。
苦涩	?	bitter; painful	这杯咖啡有点儿苦涩。
英俊	a	handsome	他很英俊。
英勇	?	brave; heroic	消防员表现得很英勇。
英明	?	wise; brilliant	这是一个英明的决定。
英雄	?	hero	他是大家心中的英雄。
苹果	?	apple	我买了三个苹果。
茂盛	?	lush; flourishing	院子里的植物长得很茂盛。
范围	?	scope; range	我想了解范围。
茎	?	stem	这株植物的茎很细。
茫然	?	blank; at a loss	听到问题，他一脸茫然。
茫茫	?	vast; boundless	眼前是一片茫茫大海。
茶	?	tea	我想喝茶。
茶叶	?	tea leaves	这是中国茶叶。
草	?	grass	公园里的草很绿。
草原	?	grassland; prairie	草原很大。
草地	?	grass; lawn	孩子们在草地上玩。
草率	?	careless; hasty	这个决定太草率了。
荒凉	?	desolate; barren	这里过去十分荒凉。
荒唐	?	absurd; ridiculous	这个想法太荒唐了。
荒谬	?	absurd; ridiculous	这个说法太荒谬了。
荣幸	?	honored; an honor	认识您是我的荣幸。
荣誉	?	honor; reputation	这是很大的荣誉。
荤	?	meat or fish dishes	他今天不吃荤。
药	?	medicine	我吃药了。
药店	?	pharmacy	我去药店买药。
莫名其妙	?	puzzling; inexplicable	他突然生气，让我莫名其妙。
获得	v	to obtain; gain	他获得了帮助。
菜	?	dish; vegetable	我喜欢中国菜。
菜单	?	menu	请给我看菜单。
萌芽	v	to sprout; begin to develop	新的想法开始萌芽。
营业	v	to operate; do business	这家店九点开始营业。
营养	?	nutrition	我想了解营养。
落后	v	to fall behind	他正在落后。
落实	v	to implement; put into practice	计划已经落实了。
著作	?	work; book; writings	这是他的代表著作。
著名	a	famous; well-known	这个地方很著名。
葡萄	?	grape	我喜欢吃葡萄。
蓝	a	blue	我喜欢蓝色。
蔑视	v	to despise; look down on	不要蔑视别人。
蔓延	v	to spread	大火迅速蔓延。
蔚蓝	?	deep blue; azure	天空一片蔚蓝。
蔬菜	?	vegetable	我喜欢吃蔬菜。
蕴藏	v	to contain; hold in store	这本书蕴藏着很多智慧。
薄	a	thin	这本书很薄。
薄弱	a	weak	我的听力比较薄弱。
虐待	v	to abuse; mistreat	不能虐待动物。
虚伪	?	hypocritical; false	我不喜欢虚伪的人。
虚假	a	false; fake	不要传播虚假消息。
虚心	?	open-minded; modest	虚心学习
虚拟	?	virtual	这是一个虚拟世界。
虚荣	?	vanity	不要为了虚荣花太多钱。
虽然	conj	although; though	虽然很冷，但是我去跑步。
蚂蚁	?	ant	地上有很多蚂蚁。
蛋白质	?	protein	鸡蛋含有蛋白质。
蛋糕	?	cake	生日要吃蛋糕。
蜡烛	?	candle	桌上点着一支蜡烛。
蝴蝶	?	butterfly	花园里有很多蝴蝶。
融化	v	to melt	冰开始融化了。
融合	v	to integrate; blend	技术正在与生活融合。
融洽	?	harmonious; on good terms	他们相处得很融洽。
血压	?	blood pressure	医生给我量了血压。
行	v	to be OK; all right	这样做行吗？
行业	?	industry; profession	我想了解行业。
行为	?	behavior	我想了解行为。
行人	?	pedestrian	他是一名行人。
行列	?	ranks; group	他加入了志愿者行列。
行动	?	action; to act	我们现在就行动。
行李	?	luggage	我的行李很重。
行李箱	?	suitcase	行李箱在门边。
街	?	street	我家在这条街上。
衣服	?	clothes	她买了很多衣服。
衣裳	?	clothes	她买了几件新衣裳。
补充	v	to supplement; replenish	我再补充一点儿。
表	?	form; table; chart	请看这个表。
表彰	v	to commend; honor	学校表彰了优秀学生。
表情	?	facial expression	我想了解表情。
表扬	v	to praise	老师表扬了他。
表明	v	to indicate; to show	表明态度
表格	?	form; table	请填写这个表格。
表演	v	to perform; performance	他们正在表演。
表现	v	to show; performance	他今天表现得很好。
表示	v	to express; indicate	我想表示感谢。
表达	v	to express	表达感谢
表面	?	surface	桌子表面很干净。
衬托	v	to set off; highlight	白云衬托着蓝天。
衬衫	?	shirt	这件衬衫很好看。
衰老	v	to age; aging	运动可以减慢衰老。
衰退	v	to decline; weaken	他的体力开始衰退。
衷心	?	heartfelt; sincerely	我衷心感谢大家。
袋子	?	bag	东西在袋子里。
袜子	?	socks	我买了一双袜子。
被	prep	passive marker; by	我的书被他拿走了。
被动	?	passive; in a passive position	不要总处在被动状态。
被子	?	quilt	被子在床上。
袭击	v	to attack	暴风雨袭击了这座城市。
裁判	?	referee; judge	裁判吹响了哨子。
裁员	v	to lay off employees	公司决定裁员。
裁缝	?	tailor	这位裁缝手艺很好。
装	v	to load; hold	箱子里装着书。
装修	v	to decorate; renovate	他们正在装修房子。
装卸	v	to load and unload; assemble and disassemble	这个设备可以方便装卸。
装备	?	equipment; to equip	队员准备好了装备。
装聋装哑	v	to pretend not to hear or speak	有问题不能装聋装哑。
装饰	?	decoration; decorate	他们正在装饰房间。
裙子	?	skirt; dress	这条裙子很漂亮。
裤子	?	pants; trousers	这条裤子很漂亮。
西	?	west	学校在城市西边。
西北	?	northwest	这个城市在中国西北。
西瓜	?	watermelon	这个西瓜很大。
西红柿	?	tomato	我喜欢吃西红柿。
西边	?	west side	在西边
西餐厅	?	Western restaurant	一家西餐厅
要	v	to want to; will; need to	我要去北京。
要不	?	otherwise; or else	快点儿，要不就迟到了。
要命	?	terribly; extremely; deadly	今天热得要命。
要是	conj	if	要是下雨，我们就不去。
要求	?	requirement; to require	老师有一个要求。
要素	?	element; factor	时间是一个重要要素。
覆盖	v	to cover	大雪覆盖了山顶。
见	v	to see; to meet	明天见
见义勇为	v	to act bravely for a just cause	他见义勇为救了孩子。
见多识广	?	experienced and knowledgeable	爷爷见多识广，懂得很多。
见解	?	view; opinion	他对这个问题有独特见解。
见面	v	to meet	明天我们见面吧。
观众	?	audience	今天来了很多观众。
观光	v	to sightsee; sightseeing	我们去上海观光。
观察	v	to observe	请仔细观察。
观念	?	concept; mentality	我想了解观念。
观点	?	viewpoint; opinion	我想了解观点。
规划	?	plan; to plan	我在规划明年的工作。
规则	?	regular; rule	这个形状很规则。
规定	?	rule; to stipulate	这是公司的规定。
规律	?	regular pattern; regular	他的生活很规律。
规格	?	specification; standard	这两个产品规格不同。
规矩	?	rule; established practice	我想了解规矩。
规章	?	rules; regulations	学校有严格的规章。
规范	?	standard; to standardize	这个格式很规范。
视力	?	eyesight; vision	他的视力很好。
视线	?	line of sight; view	那棵树挡住了我的视线。
视野	?	field of vision; perspective	旅行可以开阔视野。
视频	?	video	我看了一个短视频。
觉得	v	to think; to feel	我觉得很好。
角度	?	angle; perspective	我想了解角度。
角色	?	role	我想了解角色。
角落	?	corner	猫躲在房间角落里。
解决	v	to solve; to resolve	我们一起解决这个问题。
解放	v	to liberate; free	机器把人从重复劳动中解放出来。
解释	v	to explain; explanation	请解释这个问题。
解除	v	to remove; relieve	误会终于解除了。
触犯	v	to violate; offend	不要触犯法律。
言论	?	remarks; speech; opinion	他的言论引起了讨论。
警告	v	to warn; warning	医生警告他不要熬夜。
警察	?	police officer	那位是警察。
警惕	v	to be alert; vigilant	我们要警惕网络骗局。
譬如	?	for example; such as	很多运动都很好，譬如游泳。
计划	?	plan; to plan	我计划明年旅行。
计算	v	to calculate	计算价格
计较	v	to haggle over; fuss about	小事不要太计较。
订	v	to order; book	订房间
认为	v	to think; to believe	我认为他说得对。
认可	v	to recognize; approve	他的努力得到了大家认可。
认定	v	to determine; believe firmly	警方认定这是一起事故。
认得	v	to recognize; know	你认得他吗？
认真	a	serious; conscientious	他学习很认真。
认识	v	to know; to recognize; to meet	我认识他。
讥笑	v	to ridicule; mock	不要讥笑别人的缺点。
讨厌	v	to dislike; annoying	我讨厌下雨天。
讨好	v	to try to please; flatter	他总想讨好老板。
讨论	v	to discuss	我们讨论一下这个问题。
让	v	to let; to ask someone to	老师让我读书。
训练	v	to train	教练正在训练运动员。
记	v	to remember; write down	请记一下这个号码。
记录	?	record; to record	记录情况
记得	v	to remember	记得带护照。
记忆	v	to remember; memory	我还记忆着那件事。
记性	?	memory	我最近记性不太好。
记者	?	journalist; reporter	他是记者。
记载	v	to record; written record	书中记载了这段历史。
讲	v	to speak; to explain; to tell	老师讲得很清楚。
讲座	?	lecture	我想了解讲座。
讲究	v	to be particular about; refined	中国人吃饭很讲究。
许可	v	to permit; permission	未经许可不能进入。
许多	a	many; a lot of	这里有许多人。
论坛	?	forum	我参加了一个教育论坛。
论证	v	to demonstrate; argument	作者用数据论证了观点。
讽刺	v	to satirize	不要讽刺别人。
设备	?	equipment; device	公司买了新设备。
设想	v	to imagine; idea; plan	请设想一下未来的生活。
设施	?	facilities	我想了解设施。
设立	v	to establish; set up	公司设立了新部门。
设置	v	to set up; establish; setting	手机可以设置密码。
设计	v	to design; design	设计房子
访问	v	to visit; interview	记者访问了那位老人。
证	?	certificate	这是我的学生证。
证件	?	ID/document; papers	请拿证件。
证实	v	to confirm; verify	调查证实了这个消息。
证据	?	proof; evidence	我们需要证据。
证明	v	to prove; proof	事实证明他是对的。
评价	v	to evaluate; evaluation	评价这个办法
评估	v	to assess; evaluate	公司正在评估这个项目。
评论	v	to comment; review	请不要随便评论别人。
识别	v	to identify; recognize	系统可以识别人脸。
诈骗	?	fraud; to defraud	网络诈骗越来越多。
词	?	word	这个词是什么意思？
词典	?	dictionary	这是我的汉语词典。
词汇	?	vocabulary	我想了解词汇。
词语	?	word; expression	这个词语是什么意思？
试	v	to try	你试一下吧。
试图	v	to attempt; try	他试图解释原因。
试衣间	?	fitting room	试衣间在哪里？
试验	?	test; experiment	我们先做一个小试验。
诗	?	poem	我喜欢读诗。
诚实	a	honest	他很诚实。
诚恳	?	sincere	他很诚恳。
诚挚	?	sincere; heartfelt	请接受我诚挚的感谢。
话题	?	topic	我想了解话题。
诞生	v	to be born; come into being	这个品牌十年前诞生。
询问	v	to inquire; ask	我向老师询问情况。
该	mv	should; ought to	我们该走了。
详细	?	detailed	这个说明很详细。
诧异	?	surprised; astonished	听到他的回答，我很诧异。
语法	?	grammar	我在学习汉语语法。
语言	?	language	我喜欢学习语言。
误会	?	misunderstanding; misunderstand	你误会我了。
误差	?	error; deviation	这个测量有一点误差。
误解	v	to misunderstand; misunderstanding	你误解我的意思了。
诱惑	?	temptation; to tempt	我很难拒绝美食的诱惑。
说	v	to speak; to say	我会说汉语。
说不定	adv	perhaps; maybe	他今晚说不定会来。
说明	v	to explain; show	请说明情况。
说明书	?	instruction manual	请先看说明书。
说服	v	to persuade	说服他
说话	v	to speak; to talk	别说话。
请	?	please; to invite	请坐。
请假	v	to ask for leave	我今天想请假。
请客	v	to treat someone; invite to a meal	今天我请客。
请教	v	to ask for advice	我想向老师请教一个问题。
请求	v	to request; request	他请求我帮助他。
请问	?	excuse me; may I ask	请问一下
诸位	?	everyone; ladies and gentlemen	诸位请安静。
读	v	to read; to read aloud	这个字怎么读？
读书	v	to read; study	我喜欢读书。
课	?	class; lesson	现在上课。
课程	?	course	这门课程很有意思。
课题	?	research topic; subject	这是我们的研究课题。
谁	pron	who; whom	她是谁？
调剂	v	to adjust; relieve monotony	运动可以调剂生活。
调动	v	to mobilize; transfer	经理调动了几个员工。
调和	v	to blend; reconcile	这几种颜色很调和。
调整	v	to adjust; adjustment	调整计划
调料	?	seasoning; condiment	做汤需要一些调料。
调查	v	to investigate; survey	我们正在调查这个问题。
调皮	?	naughty	他很调皮。
调节	v	to adjust; regulate	空调可以调节温度。
谈	v	to talk; discuss	我们谈谈工作吧。
谋求	v	to seek; pursue	公司正在谋求发展。
谢绝	v	to decline; refuse politely	这里谢绝吸烟。
谢谢	?	thank you; thanks	谢谢你。
谦虚	?	modest	他很谦虚。
谨慎	?	cautious	做事要谨慎。
谴责	v	to condemn	大家谴责这种行为。
豪华	?	luxurious	豪华酒店
豪迈	?	bold and heroic	他的歌声很豪迈。
贝壳	?	shell	孩子在海边捡贝壳。
负担	?	burden; to bear	房租给他带来很大负担。
负责	v	to be responsible for	我负责这个工作。
贡献	?	contribution; contribute	他为社会做了很多贡献。
财产	?	property; fortune	我想了解财产。
财务	?	finance; financial affairs	她负责公司的财务。
财富	?	wealth	健康是一种财富。
责任	?	responsibility; duty	这是我的责任。
责备	v	to blame	别责备孩子。
责怪	v	to blame	别责怪孩子，他不是故意的。
贤惠	?	virtuous; capable and kind	她很贤惠，会照顾家人。
败坏	v	to ruin; corrupt	谣言会败坏一个人的名誉。
货	?	goods	你的货到了。
质量	?	quality	这个质量很好。
贩卖	v	to sell; traffic	禁止贩卖毒品。
贪婪	?	greedy	贪婪会让人失去理性。
贪污	v	to embezzle; corruption	他因贪污被调查。
贫乏	a	poor; lacking	这里水资源比较贫乏。
贫困	a	poor; poverty	他出生在贫困家庭。
购买	v	to purchase; buy	我想购买机票。
购物	v	to shop	我喜欢网上购物。
贵	a	expensive	这个手表太贵了。
贵族	?	noble; aristocrat	故事里的主人公出身贵族。
费	?	fee; cost	这个费不高。
贿赂	v	to bribe; bribe	不能用钱贿赂别人。
资产	?	assets; property	公司资产增加了。
资料	?	data; material	我想了解资料。
资本	?	capital	创业需要一定资本。
资格	?	qualification	我想了解资格。
资深	?	senior; experienced	他是一位资深记者。
资源	?	resources	我想了解资源。
资金	?	funds; capital	我想了解资金。
赋予	v	to give; endow	法律赋予我们权利。
赌博	v	to gamble; gambling	赌博可能让人失去很多钱。
赔偿	v	to compensate	公司会赔偿损失。
赚	v	to earn	他想多赚钱。
赞叹	v	to admire; praise	大家赞叹这里的美景。
赞成	v	to approve; agree with	我赞成这个办法。
赞美	v	to praise	大家都赞美这里的景色。
赠送	v	to give as a gift	朋友赠送我一本书。
赢	v	to win	我们比赛赢了。
赤道	?	equator	赤道附近气候炎热。
走	v	to walk; to leave	我走路去学校。
走廊	?	corridor; hallway	教室外面有一条走廊。
走漏	v	to leak; let out	消息已经走漏了。
走路	v	to walk	我走路去学校。
赶	v	to hurry; rush for	快点儿，赶时间。
赶快	adv	quickly; at once	快下雨了，赶快回家。
赶紧	?	at once; quickly	快下雨了，赶紧回家。
起	?	case; instance	一个起
起伏	v	to rise and fall; fluctuation	山路起伏很大。
起初	?	at first; initially	起初我不习惯这里的生活。
起哄	v	to stir up a fuss; heckle	别跟着别人起哄。
起床	v	to get up	我六点起床。
起来	v	to get up; directional/result complement	请站起来。
起源	?	origin; beginning	这个节日的起源很早。
起码	?	at least	你起码要告诉我一声。
起飞	v	to take off (aircraft)	飞机十点起飞。
趁	v	to take advantage of; while	趁现在有时间，快去吧。
超市	?	supermarket	我去超市买东西。
超越	v	to surpass; go beyond	他希望超越自己。
超过	v	to exceed; surpass	人数超过一百。
越	?	the more...; increasingly	天气越来越冷。
越……越……	?	the more...the more...	中文越学越有意思。
越来越	?	more and more	天气越来越冷了。
趋势	?	trend	我想了解趋势。
趟	?	trip; time (round trip)	我去了一趟银行。
趣味	?	interest; fun	这本书很有趣味。
足以	?	enough to; sufficient to	这些证据足以说明问题。
足球	?	football; soccer	我喜欢踢足球。
